Entity,average_probability,high_probability,low_probability,std_dev_probability
The debt,0.0674184998767949,0.4867406776331791,2.353831163834667e-05,0.1568017037027328
The decline,0.08720827574909217,0.2513592752537494,0.0007410878268512,0.07925323695760697
The discovery of the mass graves,1.049650657539025e-09,3.276132104527124e-09,2.933888503043325e-11,1.266832808188093e-09
The distinctive carriages,7.273821398650253e-07,3.5179369898974344e-06,8.877095045041446e-10,1.3004884613623658e-06
The district,0.01565003508649485,0.0606716093670733,0.0012984451895186,0.01782563787152969
The division,0.000615078928954411,0.0025173657521676,9.750130802904308e-06,0.0007751564629203761
The dollar,0.09330821550704964,0.7311119709671487,0.0001407644577213,0.22795499385443455
The drink,0.01209898471154099,0.0621129761142569,0.0003360473246148,0.0186123253423328
The earliest evidence of wild barley in an archaeological context,1.4184635752119093e-18,1.3764679435094037e-17,2.3627789088528946e-23,4.339870997512114e-18
The eastern and western sections of the city,2.4500824377818724e-10,1.5770903004575507e-09,2.146531664541096e-14,4.798154797507596e-10
The eastern border of Colorado with Nebraska and Kansas,7.649231998702304e-15,7.34053432638982e-14,1.3540480259880302e-19,2.3109186977084534e-14
The emperor Alexander,3.28793839774862e-05,0.0001960204565403,8.76347233894302e-07,5.918597837882838e-05
"The endowment model, pioneered by Yale's investment chief, David Swensen",4.228394288857454e-39,3.955336014821642e-38,1.3783685310948489e-42,1.2433159281093745e-38
The environment,0.02379878934031441,0.0771450144739969,0.0003130395419679,0.028508065495016926
The explosion,0.15613003083440216,0.3849961238102217,0.0218850212512555,0.13816042344952756
The explosions,0.00553091489029985,0.0230891328739601,0.0003523600410718,0.00668182685924032
The factory in Thailand,7.4388093304366e-08,3.61909590403645e-07,4.4920593152204434e-10,1.222885142848437e-07
The figure,0.00899383373643223,0.0338235956152566,0.0002218559338679,0.011716229486200179
The film,0.3809598080032307,0.8320002779695344,0.0645451745528236,0.23851584782732396
The fire,0.42870371400038526,0.8548114890879894,0.0140338739504484,0.2712128162138322
The first collision,2.9173588955421165e-05,0.0002045107146803,2.3498503234362535e-07,6.28139668646609e-05
The following December,1.909355456283111e-05,0.0001872315575549,4.1134132090241823e-08,5.9078884174269566e-05
The foundation stone,0.17776203281829042,0.7336518537094591,0.001022644406076,0.27771176261443653
The garage,0.017340589335522016,0.0686752241835799,7.144529616737345e-05,0.020355081341994492
The government,0.22195161732156024,0.694488951233545,1.4644155318110225e-05,0.25168870094241247
The guide,0.0031249690160141193,0.0216188286791014,8.82559273587824e-06,0.006618448469388933
The head of an Ayllu,3.814683605533167e-19,2.014645687196686e-18,4.0270657089858635e-22,7.044421289852892e-19
The heat treatment process for most steels,1.0998070244830278e-14,7.411597860051737e-14,7.525230498059106e-19,2.3564226183540025e-14
The iPad,0.005563223376633725,0.0328084435894027,3.6933331533313993e-06,0.010306375105402303
The insurance coverage,9.901089338670273e-05,0.0004356359478171,1.8122060241822356e-06,0.0001291725736789803
The island,0.09744551848325812,0.329189021156111,0.0023689717168141,0.09700640607486294
The island's parliament,0.0002083260301302015,0.0020822067157518,1.7887619677005323e-10,0.0006584145820929379
The islands,0.08581357656568678,0.3270477351755403,0.0006072108401834,0.11346329450132606
The issue,0.05786850957771224,0.2118676098249299,0.0004208190681533,0.075067858436913
The journalistic consensus,8.015366811416186e-10,3.6117737406057253e-09,6.706318072485534e-18,1.1829112025723267e-09
The key,0.19603736720282666,0.7205076948449047,0.0012979496891556,0.26976830567218085
The key U.S. and foreign annual interest rates below,3.0437711716135494e-26,2.10554725794775e-25,3.2671875974536173e-31,6.477839476673269e-26
The large star,2.7238792686137662e-05,9.581860358167436e-05,4.71852972289107e-07,2.9337461976177497e-05
The larvae,0.2327814112241132,0.5700539335010788,0.0004894570556226,0.21348936505170651
The letter,0.019875364265118912,0.0875157648791269,0.0005813012990373,0.03177004946878264
The level of disorder,1.354130952877471e-06,1.0484442859064612e-05,2.729500587109339e-09,3.2589760747347497e-06
The lorem ipsum,2.1896607408418333e-17,1.0078508733270541e-16,9.490561977197014e-19,3.180017346974647e-17
The main event,0.004041812238942753,0.0283719362519811,3.5617507752737862e-06,0.008688245489071857
The manner in which it was confirmed,2.0094382984974883e-11,1.075565726582366e-10,7.966616016761584e-15,3.8256744378652485e-11
The mechanism,0.0006111117542292257,0.0034039995325284,8.238820227920399e-06,0.0010173070836503775
The men,0.058164637704631525,0.3172064162336738,0.0006715284727893,0.09682916151899727
The mission,0.038396885852162034,0.1078953839727745,0.0008330945071721,0.03839283526820316
The most exciting part of the day,2.1777564971732153e-08,1.3329613281945716e-07,1.3477928056196283e-10,4.0968813263289965e-08
The move,3.307634249853171e-05,0.0001374657834949,1.8853571867792213e-07,4.864948664807829e-05
The movie,0.01578211411092392,0.0402843782830686,0.0034974802649422,0.012202987839922004
The nerds outside of the club,1.846247551656568e-14,9.769211767064414e-14,3.3546071349108802e-18,3.241179476380315e-14
The new administration,0.009365179811985919,0.038505888121774,2.2429535180680695e-05,0.01181398784310277
The news,0.2572888397092027,0.7795649757947274,4.463490696770666e-05,0.2997196293655213
The next stage,0.02195913834255132,0.0780303299103847,0.0002097951079682,0.026402319923910116
The objective,0.02594035421636303,0.0655607585838424,0.0022420947686052,0.017151686808428965
The only homers,1.651110604488284e-10,6.03877362015916e-10,3.490038058095855e-13,2.209415529019452e-10
The organisation,0.007231750552437841,0.0184177763692117,0.0004608037574767,0.006329810204924705
"The original stage design of Threepenny, by Caspar Neher",1.0184502253418855e-36,1.0178741728642676e-35,3.2808883837819205e-50,3.2185986100515286e-36
The other musicals opening directly on Broadway,1.0301342008997776e-16,1.0273228504334435e-15,2.5759174252325104e-22,3.247702662635259e-16
The parasite Samson,1.06172195882785e-08,3.9800783632183226e-08,1.7833633313897336e-12,1.4664602737412254e-08
The park,0.2099811504033675,0.352827210254496,0.0794307191349963,0.09312108864357571
The parliament of the republic,2.5654726654513524e-05,0.0002073832279825,2.09565544463834e-08,6.413160709630205e-05
The parliamentary leader,6.52236168920962e-06,3.097345517976858e-05,1.6771362215358111e-09,1.152947890723705e-05
The personal income tax threshold,6.146835249817085e-06,5.593669302470356e-05,3.123696201053207e-11,1.7540296311072807e-05
The planes that go to LaGuardia,4.345747921062279e-18,1.519489892293007e-17,3.2089936877148805e-23,5.290069552591652e-18
"The prime minister and her new chancellor of the exchequer, the untested John Major",4.4144297575202116e-40,1.8937313630675748e-39,8.140804053121794e-43,6.2118216922320246e-40
The problem,0.24542594872848994,0.5398607884129092,0.0065374716989924,0.1812469798544042
The publication,0.34612604280649506,0.7196529929603486,0.0325905782233695,0.22602275742213274
The purpose of the conference,5.971500608432878e-05,0.0003379484108964,1.0804195648940838e-09,0.00010690690774673096
"The quarter-on-quarter growth, in line with market expectations",2.8902449941689505e-21,2.1247312060888678e-20,1.7842061449874495e-25,6.642970357306703e-21
The race,0.14487731113997399,0.4710032355000066,0.000480707690213,0.17548886028876642
The rally,0.004576306297317618,0.0133691367196315,6.0685647109176566e-05,0.0038261236916534973
The rattlesnake,1.0372002408393426e-13,5.125453272512071e-13,1.0018666605495004e-17,1.5605434187991092e-13
The reactor building containment dome,2.0145621400657748e-12,6.916814500092754e-12,2.711970641146041e-18,2.7876202577797927e-12
The recovery,0.00730303643879663,0.0191686005865804,0.0002439900450651,0.005868673883420514
The report,0.11910218089379909,0.4810366015330487,5.869970195635562e-05,0.14725524947894844
The researchers,0.0019837059322195027,0.0067352130138742,2.6237766326258228e-05,0.0027896244733038636
The reservoirs,0.003799918848818891,0.0177527122840306,1.8828742647515563e-05,0.00649826643294215
The result,0.20751297881856118,0.6321044249447709,0.0001782215126509,0.2476311401573614
The results,0.17715905525392076,0.6316446860242877,0.0013844115906852,0.23918713205167114
The roasting smell,9.568773874462239e-06,5.14783186395676e-05,1.3207998561356214e-08,1.6049729415939353e-05
The row,0.03385502573507232,0.2826148056651334,0.0015306810037865,0.08763761877558154
The ruffly bits,1.2331482259244648e-12,1.1659620388993842e-11,3.6338879358617295e-15,3.6669249602570904e-12
The screenplay,0.024506185737286322,0.2388762687862069,3.087522641613723e-05,0.075325336422308
"The second problem, which also involves the first",2.788841998692932e-15,2.0476277663843803e-14,7.885656814233936e-18,6.505109732555978e-15
The ship,0.4699743211330153,0.8112195759452128,0.1296762744967914,0.2605001924450964
The show,0.14622692353987507,0.5341365045076394,0.0006970412569141,0.17879340688893816
The site,0.07656936782173414,0.3231398947946786,0.0005320561408722,0.10483391717184704
The situations,0.0034493165663447263,0.0245751317166826,2.9779205853355643e-06,0.007712338094574143
The soldier,0.00231253506459971,0.0071372294612221,0.0001023325698341,0.0022974189377411936
The solution,0.07323034974809206,0.483834865593586,1.0743529850315006e-05,0.1471601777645858
The song,0.5183463485637206,0.8736007130126708,0.0034576681358632,0.3084508694284019
The spacecraft,0.07775336273647111,0.3123111547167738,0.0017349500963297,0.11422983972687412
The split,2.528994504254387e-06,1.2709136482876558e-05,2.077069506698554e-07,3.7120434401919404e-06
The state attorney,0.004727748097406365,0.0148345715866126,4.930255972342325e-06,0.005149271403492109
The state park,0.0010252048603582524,0.004234518001633,7.0029152455561504e-06,0.0013029533612968647
The statement,0.033465517732935615,0.1143665126315411,0.0007279745166835,0.03941340295117138
The station,0.09243367657584056,0.5488496160955876,0.0019315119286845,0.16348315249074793
The step,0.0037742793409197644,0.0173997367632593,3.091050672584866e-05,0.005360598488478099
The story,0.45877152775571767,0.8927359488929767,0.0266983050403392,0.35014489425754225
The story of the Samuni family,5.017736718557985e-12,4.9534081429207346e-11,1.6563355267216344e-17,1.5642035336922043e-11
The team,0.03061054926193025,0.1033752971964609,0.0040414268079774,0.029309390324619017
The three female nominees,4.030408759593392e-07,1.5035672224091004e-06,2.0920593066179e-11,5.636161554798311e-07
The three main candidates,7.943887957315164e-05,0.0006388451265876,7.29891572174565e-10,0.00019844718962917313
The tragedy,0.11852095939840726,0.7247459715447349,0.0003199896690175,0.24585107943148848
The train,0.14223838868593527,0.7830085894739618,0.0004630706834413,0.23881228308254532
The trappings of success,7.774080290248254e-11,4.508605145956647e-10,8.02526629478048e-14,1.4461820447014173e-10
The two countries,0.14952829961880448,0.5832998902344251,1.4426854659407983e-05,0.20503796972701088
The two tendons concerned,4.4664795033303617e-13,4.110799232359688e-12,1.1952149847853964e-16,1.2880772466059212e-12
The unions,0.014218677370887205,0.0470211205709301,5.145256323945812e-05,0.014648154679636646
The unmanned aircraft,5.156997053824382e-05,0.0002503102919906,2.2522084067883963e-06,7.574158607946648e-05
The use of the term,0.0007070232751044094,0.0024367492127687,4.3249535176269394e-07,0.0008377897038934326
The vaccine,0.010941777947287566,0.0261508258123903,1.529334451806153e-05,0.009447375963387336
The vehemence of the emotions aroused by the case,1.8097493436644202e-28,7.771452622622556e-28,1.3839801994882943e-31,2.9736786705760817e-28
The verdict by Moscow City Court,2.372882481779656e-12,1.4369992665537187e-11,2.901470933779077e-17,4.908861166209211e-12
The video,0.14836582310013488,0.6450810060674179,0.0004867977375322,0.2607063902577953
The village,0.11273799499211659,0.4255645674123514,0.0032485530759967,0.154423847866555
The visitors,0.06528598705782679,0.2680953323895636,4.869386635226406e-05,0.10300475177188802
The wave principle,4.658241001163233e-07,2.192009390000545e-06,3.516548823961899e-08,7.073260993617101e-07
Their ignorance and presumption,3.895526869227925e-18,2.0694876105398804e-17,2.450385984695001e-21,7.418187276341657e-18
These acts,0.0003366898477365996,0.0011296248176535,2.558502238560817e-07,0.0004062798059902739
These blatant and deliberate leaks,5.610159176584945e-25,2.943904535051365e-24,1.2209018280049602e-27,9.065438773689146e-25
These people brought this,1.835122875113442e-06,1.7728529543550567e-05,9.385004160443325e-13,5.586148970320646e-06
These two servers,0.0001225027551495287,0.0006054175861335,2.211019385174364e-08,0.0002423911593904244
They,0.5808211702853441,0.96004980802536,0.0380111820995807,0.35657331185755514
This Old House,6.969845734836694e-06,5.205489924225328e-05,2.058660823514527e-08,1.606409228173652e-05
This calamity,2.7439010363137283e-12,1.7921263351106243e-11,2.219939707339745e-13,5.450587417536022e-12
This embassy,1.570919712270544e-05,0.0001258438816995,2.210085733604749e-09,3.987904981702957e-05
This kind of opinion,6.590088168617084e-10,2.6288355731360333e-09,1.3322826058941529e-11,1.0178704207916325e-09
This meeting,0.023905661459728098,0.0882924961007951,9.605864644766144e-06,0.03017932730901276
This member,3.753408676010322e-05,0.0002589606395734,1.2886214274131714e-08,8.084024054653293e-05
This method of law enforcement,9.33846769330508e-09,5.234640400336231e-08,2.6971939829660683e-14,1.8026617133460808e-08
This much acclaimed masterpiece,3.099737859036643e-11,1.2086937103249806e-10,1.384297125359611e-16,4.096162092942676e-11
This system,0.00031337809993780814,0.0015745538068862,1.2407458892219232e-05,0.0004803059125792138
This technique,0.00594260591949312,0.0220114060578008,0.0012401260066216,0.006377220352245347
This tournament,0.03099790837236497,0.1502393789844749,6.090089095253769e-07,0.04946419197331754
Three militants armed with suicide vests and machine guns,7.431739930233343e-22,7.209128381529309e-21,9.445404432418225e-29,2.2723951368370653e-21
Three players,0.01883368180915988,0.0993576005819241,0.0001417418913861,0.030557568543823684
Thursday,0.038065329307573795,0.1063033789396286,0.0001775237906258,0.04079485102038487
Time magazine,0.005682292919634765,0.0299827506923886,2.811295688771741e-07,0.009506120664574569
"Time, the largest newsweekly",8.669214184157329e-14,8.113044134148183e-13,3.449944822118008e-17,2.5489905741144086e-13
Tobias Harris in his blog Observing Japan,1.4895730689169742e-19,6.190615252103886e-19,4.352774685279759e-24,2.0223644436689395e-19
Today,0.152169640827924,0.4847810566425323,0.0099899461492896,0.1697182050441425
"Today Gao, who now lives in France",9.811333493186163e-19,3.525017925253157e-18,1.3964924364723635e-22,1.4318645801901048e-18
Tom Daschle,1.1137515987691431e-10,2.997432245599038e-10,1.2285767782934668e-11,1.0032246215806745e-10
Top-seeded Lee Chong Wei of Malaysia,1.5610588610640884e-17,9.240104676371688e-17,4.150953300332595e-21,2.8699355948964197e-17
Toulouse FC,0.0070882837096155685,0.0448831308198145,2.4747959903205627e-05,0.014634647824384912
Towel Day,1.0806889679919441e-07,5.25570703692406e-07,1.868091393196148e-09,1.9352490972462506e-07
Transylvania Twist,2.4075104394528302e-08,1.656379419064549e-07,2.1031315962128806e-10,5.384373172709716e-08
Trevithick,1.4288973802757625e-13,9.017576344700128e-13,5.371930621579101e-16,2.785449064540992e-13
Tropical Storm Zeta,9.850906388031675e-08,5.301601957979032e-07,2.861977094683564e-10,1.7391163286705505e-07
Truk,7.0178623154159744e-06,3.269063482888948e-05,1.3411460766471192e-07,1.1183142325698142e-05
Trusthouse Forte,2.873590374267086e-10,1.1321670222172946e-09,1.2347325238039407e-14,4.046003219611557e-10
Tuesday,0.03877215009415519,0.1132224947214126,0.0010858286404982,0.03979231399468749
