Entity,average_probability,high_probability,low_probability,std_dev_probability
The results,0.0006519708432752533,0.0021013141680673,1.1556994008890629e-05,0.0006554443171395181
The roasting smell,6.143739872280708e-07,6.02485236794743e-06,3.90909970983095e-13,1.901101480804518e-06
The row,5.955675514035958e-06,2.62509716175436e-05,1.8726960210018425e-08,9.8090801392689e-06
The ruffly bits,5.178310134634314e-14,4.408814466607262e-13,2.905235799271761e-17,1.369706578353584e-13
The screenplay,9.272850597009034e-05,0.0009051931050248,9.895504527437485e-08,0.0002854826653343191
"The second problem, which also involves the first",1.9993253365094707e-18,1.070132429932458e-17,7.002681626872016e-22,3.60721164533993e-18
The ship,0.0008420843630558474,0.0041544116036918,2.8472363267610093e-05,0.0012450368411829722
The show,0.0001718129941314786,0.0007195677192944,2.35095964222448e-06,0.0002364228502376652
The site,1.1256386540242096e-05,6.973760140562175e-05,2.992294894770923e-07,2.120821359754377e-05
The situations,1.0282168893078096e-07,3.2334075752781617e-07,1.6919450551330713e-08,1.1057583072059898e-07
The soldier,0.0001993082419068476,0.0009262880866525,5.17427760071416e-06,0.0003041610196045339
The solution,0.0006039768609367657,0.0035193402277752,1.4433709003241522e-07,0.0010897898807911016
The song,0.0005104404074533673,0.0023449641779855,6.077354476184032e-07,0.0007989719669786893
The spacecraft,0.00010273275457091746,0.000466285722504,3.901835825277915e-06,0.00014341237403235743
The split,1.1539377497107258e-06,4.897330545490682e-06,1.537858926497778e-08,1.6612639935587178e-06
The state attorney,1.5563270249939102e-06,1.2867855769371913e-05,6.704659815451065e-10,3.9937326835674465e-06
The state park,6.543757686861333e-06,2.5789082935151226e-05,2.3939628415508745e-07,1.0262979073443156e-05
The statement,0.00011278768572072445,0.0004034971277223,6.554432855015318e-06,0.0001352877666188289
The station,0.000836796601777833,0.0063021632884964,2.1105159882466003e-10,0.0020171544389845047
The step,1.4442823121482161e-05,0.0001338326308176,3.3402740559280775e-08,4.199686497102672e-05
The story,0.00011258585919824161,0.0004255511839391,2.436179896015302e-07,0.0001489422037182408
The story of the Samuni family,2.9779886935285518e-05,0.0002977988693484,8.501355606034589e-19,9.41722711762282e-05
The team,0.0005195656419750803,0.0014336488970308,4.52834734637822e-05,0.0004836019625245885
The three female nominees,1.3447259905853894e-10,1.1377160295040866e-09,2.588405882065669e-15,3.541361870509194e-10
The three main candidates,2.266420236094974e-07,1.84579496975526e-06,1.457367227806646e-09,5.716843092297616e-07
The tragedy,5.765880118406117e-05,0.0002314962451935,4.875789937801365e-07,7.009338880145126e-05
The train,0.000643156863606413,0.0025893860972132,4.678099806340857e-07,0.0010281816968518928
The trappings of success,1.10973951251383e-07,6.730787093980457e-07,1.2442188454113067e-10,2.322652649662974e-07
The two countries,1.4607222089772556e-05,6.385265857595416e-05,1.1735717663922249e-07,2.4940670806233035e-05
The two tendons concerned,6.113048262041568e-15,2.987369085567131e-14,7.9694899899215155e-19,1.2176195502645179e-14
The unions,5.8346634670632015e-05,0.0004736683876844,3.0524385603440045e-08,0.0001464405738075899
The unmanned aircraft,8.628094044687906e-09,6.342353777689454e-08,1.733797650819113e-10,1.9539809082557125e-08
The use of the term,6.140919880803986e-08,5.328612555449577e-07,3.181389245026828e-10,1.6581984413172342e-07
The vaccine,3.789549527431412e-05,9.12878552168303e-05,2.193959109031529e-07,3.8303542636621715e-05
The vehemence of the emotions aroused by the case,2.5188436342368824e-17,2.000422588915398e-16,1.378762717372691e-20,6.252356622378989e-17
The verdict by Moscow City Court,2.273815689001222e-15,1.137617490043201e-14,8.538688878597701e-18,3.569115262084435e-15
The video,2.0721999075882642e-05,0.0001393259795243,1.014393082461508e-08,4.346526792296877e-05
The village,0.0006353673459475098,0.0039732467804362,9.290244860992824e-07,0.0012234039693542265
The visitors,1.4237491813285709e-05,0.0001047324409872,5.5391908869908145e-08,3.228566505404917e-05
The wave principle,6.892120295724754e-07,6.480854793178792e-06,1.4239045601924725e-13,2.0363835598894116e-06
Their ignorance and presumption,6.138020800956689e-14,4.0688059905997645e-13,3.3696308814374155e-16,1.2610248570418532e-13
These acts,1.7048357606529288e-07,1.3148132319089052e-06,2.8470345892295526e-09,4.0965695002589547e-07
These blatant and deliberate leaks,9.552011617440155e-16,5.3142757090504056e-15,8.12009772216677e-17,1.5573694592468662e-15
These people brought this,1.3744416260753801e-12,1.2464411941606823e-11,5.0672889426069326e-15,3.903434091118034e-12
These two servers,3.832614787787098e-09,1.7157582730595758e-08,8.599068285916479e-11,5.289541661118207e-09
They,0.00087155845467345,0.0042667174711823,5.2379276894498616e-05,0.0013209306426795698
This Old House,7.685229862259757e-07,5.685966441808688e-06,4.73898515174244e-08,1.7376860863515778e-06
This calamity,5.6206205663862744e-08,1.801845528833445e-07,5.2339086089651015e-09,6.097661280175823e-08
This embassy,6.353790069685859e-08,5.075533440760993e-07,1.2176766526485676e-09,1.566302496017171e-07
This kind of opinion,1.4207403273596393e-09,8.944572248709168e-09,1.7432962004153425e-12,2.96237671770125e-09
This meeting,6.644804860633786e-06,2.6958547207688987e-05,2.3334753459454834e-07,8.580052075484835e-06
This member,8.716496701023535e-08,2.0918144443234898e-07,2.222628295440043e-09,8.27049843611802e-08
This method of law enforcement,3.434344224411482e-09,2.081623889358092e-08,3.271457035901793e-14,6.372775545242419e-09
This much acclaimed masterpiece,2.948934755531953e-13,1.7716295673339572e-12,2.430361309580837e-16,5.449719773172562e-13
This system,4.1516948570065736e-07,1.6688748099869e-06,1.4244561053482694e-08,6.188952110351883e-07
This technique,3.6268624625967435e-06,1.6696216505180175e-05,1.6896361477219497e-07,5.815251555910202e-06
This tournament,4.2372307275046586e-08,1.907295187927596e-07,9.937001333451404e-11,6.462173350069591e-08
Three militants armed with suicide vests and machine guns,2.1774233249426624e-19,8.815230155134703e-19,8.871000812790257e-23,3.0550784653892004e-19
Three players,4.181202446215317e-06,3.639481383756996e-05,2.9881443099575916e-09,1.1327794979757276e-05
Thursday,0.01124101908935694,0.0296525284647941,0.0001963050744961,0.010442098890636263
Time magazine,0.0008533711779058477,0.0063457376987411,2.3229726299466264e-08,0.00194829744960458
"Time, the largest newsweekly",8.07637378927723e-15,5.3565753714644045e-14,1.6524518152652265e-19,1.7062560344588512e-14
Tobias Harris in his blog Observing Japan,9.960996414492214e-24,8.085589006970512e-23,1.9071285496523737e-29,2.545606835988357e-23
Today,0.0003654847972938666,0.0012452870141714,4.928946873405948e-05,0.0004331811868120586
"Today Gao, who now lives in France",2.2290839577921254e-20,1.8375108773918546e-19,1.2595555293951433e-23,5.71558165668688e-20
Tom Daschle,0.00021029182883727112,0.0015607483848069,4.300517124246366e-07,0.00047955646540816477
Top-seeded Lee Chong Wei of Malaysia,2.568591731284629e-07,1.1182595164682822e-06,4.779924029968319e-12,4.1725734812407866e-07
Toulouse FC,0.001652000992845981,0.0104547783673568,3.714051218129024e-09,0.003307393923794737
Towel Day,1.8098019382307444e-08,1.533448777196294e-07,2.2072601387999213e-12,4.806011247613806e-08
Transylvania Twist,6.043642651744708e-13,3.121880701379425e-12,9.320573817552878e-16,1.041716953697576e-12
Trevithick,1.484413818852784e-05,7.421621139083212e-05,2.1329336925488794e-09,2.6672326751364055e-05
Tropical Storm Zeta,5.075386794588659e-05,0.0004371139396282,2.4893713234034373e-09,0.0001359718156617121
Truk,0.00027102838932281545,0.0017479439454618,4.314856133485619e-08,0.0005401627953538996
Trusthouse Forte,7.31365839493101e-08,4.421878395824543e-07,1.3415696296830316e-14,1.4267037012128489e-07
Tuesday,0.00543589969165617,0.0133519181981682,0.0006475836853496,0.004548754815804552
Tuesday's attacks,3.8696951970027386e-11,2.2210575043459784e-10,4.913704876660168e-13,7.399362112302596e-11
Tuesday's policy changes,2.752798638809137e-10,2.0325453064515114e-09,1.3133380292415246e-13,6.526969518298584e-10
Tuscany,0.07251765982539718,0.3530447121091652,4.076277296974907e-06,0.12718597458336023
Two early organizations that any student of queer history should know,5.723639264968768e-20,2.831990320813178e-19,7.576651721715514e-25,9.48381641070231e-20
Two years,4.199999491048845e-05,0.0001363347879518,4.592017881973069e-07,4.538141979551375e-05
"Ty Votaw, executive director of the IGF's Olympic Golf Committee, which has coordinated golf's Olympic bid",2.2827199946496717e-21,1.727521885549615e-20,3.1610921011814584e-40,5.4647768966952805e-21
Types of bipedal movement,5.1349514915796794e-11,4.1184217137121104e-10,9.127657863013369e-14,1.2954882114229633e-10
U.S. attorneys,3.087533770991746e-05,0.0002763331355651,1.7532093841078946e-09,8.64116167182507e-05
U.S. car and truck sales,1.0561900306469726e-07,1.0373828623334016e-06,9.81954977374204e-13,3.2741507762923e-07
U.S. investors,3.209367760785842e-05,0.0002156689047806,9.393750499413949e-08,6.688015831363848e-05
U.S. officials,1.462809475094173e-05,5.198575468668293e-05,8.960622580969475e-07,1.7252851208931696e-05
U.S. stocks,0.00014564472768644206,0.0006738211839768,6.202954637960643e-07,0.00019903435687488623
U.S. support,9.158544931981738e-08,4.675322662428087e-07,2.641696112463452e-11,1.5891651104580912e-07
UBS,0.02350874496592291,0.2287110678571124,2.697250065364712e-05,0.07211129835290292
UCLA,0.027638238723193313,0.0824688076972961,1.626084304007236e-05,0.036199184434966156
UEFA criteria,2.0248589566877684e-07,1.4853775345156163e-06,3.8645457338683646e-12,4.6977691462174886e-07
US capital corporations,4.111551805634683e-12,3.3155351652407485e-11,2.7353902919459826e-15,1.025503321926288e-11
US scientists,1.8841663908179096e-06,1.3748112626546604e-05,2.5447883175829326e-10,4.2256275925257855e-06
USA,0.004736231757851731,0.023316066712141,0.0001394512655679,0.007067894323192134
USA Stan Smith,1.9085365275113036e-09,6.290243471365678e-09,3.3000645559419336e-10,2.2604762903771644e-09
USPS,0.0503485701877764,0.2026165723800659,5.721283855564252e-07,0.07611063483500212
"Ultimate Alliance (exclusive to next-gen and can be downloaded to PC version, NPC otherwise)",2.913328528757092e-42,2.8439212501032557e-41,5.911528269733614e-49,8.970449181359712e-42
Union,0.02345949942246075,0.1849275827407837,0.0002589949581306,0.056991971497460846
Unique clocks,1.4770610494920137e-08,8.565399923958875e-08,6.20104353459396e-12,2.653033045567205e-08
United Arab Emirates,0.011398216941022188,0.0415620455707538,3.2139403422168835e-06,0.015814572020885133
United Kingdom,0.013254333740552345,0.1025415690363686,3.3701428609953865e-05,0.032000047039290574
United States Coast Guard,0.006110265505814309,0.0315891436327178,6.298594101708199e-05,0.010574066041678543
United States Senator Chuck Grassley of Iowa,2.5456578986975425e-08,1.483451080806969e-07,1.6567624874920878e-10,4.5828945941143144e-08
"University of California, Berkeley",0.022251345463682078,0.107366874242498,0.0001477215254853,0.03309944996553491
"Utility stocks, on the other hand",5.441534469415199e-09,2.942932109353785e-08,2.2670011996268144e-11,1.0408329948722449e-08
Vaishnavites,0.00730681063632683,0.0665362720326035,2.198594357700217e-09,0.020844217863484255
"Vancouver, BC",0.007360611465402409,0.0268799386025273,1.2934300340850509e-06,0.011878067373959456
Vassar College,0.0011789148522553675,0.0116597974093494,1.1192219276457134e-09,0.003682691909971623
Venice,0.09400196005299218,0.3548522591590881,0.0001715856778901,0.12431327672172865
Veronica and Nick,1.8680790964308833e-09,8.092753415594883e-09,1.5296858478501428e-11,2.5070895002204884e-09
"Vietnam, a country with which it has tense relations and no official diplomatic ties",8.081595059258957e-20,3.856508365182346e-19,1.1783658660404752e-22,1.4114021075444803e-19
Voice of America broadcast over Hungarian airwaves,1.4434804470807165e-12,8.199647102191304e-12,6.213292114375587e-17,2.6178022631911584e-12
Vojislav Kostunica,2.417728888856605e-05,0.0001166463466863,1.7791207661928497e-06,3.5856554837024256e-05
Wal-Mart,0.0015030620366567415,0.0112170239739386,1.9408456509717453e-06,0.0034346651207165127
Wall Street Journal columnist James Taranto,5.744494868088878e-13,1.462819042935829e-12,4.3047755273424936e-14,5.602041780700311e-13
"Walt Disney Television, titled Eloise at the Plaza and Eloise at Christmastime, starring Sofia Vassilieva as Eloise and Julie Andrews as Nanny",1.6008030632164205e-27,7.757143171437256e-27,6.059513170826702e-43,2.6795423385809526e-27
Wang Baoshan,1.1567196407117836e-07,5.534106686089314e-07,1.847315870899e-10,1.6879835966946827e-07
"Wanpeng Shi, chairman of the General Textile Association",9.695385164233663e-26,8.013014913538729e-25,7.509120667780642e-32,2.5052906432466816e-25
"Washington writer Suzanne Garment, who is working on a history of post-Watergate scandal",2.090527286764486e-32,2.08188461135588e-31,1.2365168382910488e-38,6.580504476771789e-32
Washington's proposal,2.1746351086807327e-09,8.586276010696301e-09,4.561497585948789e-11,2.936830176911804e-09
We,9.080081049432228e-05,0.0006243071984499,3.837976237264229e-06,0.00018967971089792118
Web users,7.409645963550547e-06,3.755666231422127e-05,1.386479899592675e-07,1.242592416385045e-05
Wedding experts,1.8592638507504885e-07,5.869769821740697e-07,2.2637635960529724e-10,1.9734375329774055e-07
Wedge,4.3438030776911496e-05,0.0001059466770935,6.213291531243322e-07,4.188382334482955e-05
Wednesday,0.00565059843356717,0.0154862906783819,0.0001649541663937,0.005077812244457397
Weidiaunuo,5.824009719929993e-19,2.8511119532938135e-18,2.7218167730779396e-20,8.645332191732903e-19
West Germany Konrad Adenauer,5.721481080458935e-10,2.1101654154379714e-09,3.412062151510963e-13,7.321529237697344e-10
"Western Pueblo, Native American cultures which are located in the southwestern region of the United States",1.8669364560018648e-22,8.82962627939479e-22,1.6306419023913337e-27,3.0071277267477453e-22
Westlife's music,1.6173854437391522e-10,7.650851254391941e-10,1.0269992443763655e-14,2.776215818631247e-10
Wheat Ridge,7.32893472705025e-07,4.231611618584277e-06,4.3776857306160205e-10,1.2992728979239844e-06
Whorenahan,1.1035721790392855e-12,8.068923343649366e-12,4.497798089496739e-15,2.472784661945602e-12
Wieck,4.814800541359285e-08,3.2385371572974377e-07,6.314603893210406e-10,9.82982614686163e-08
Wikipedia's Hajime Katoki article,2.1163858533697445e-08,2.0249616855184534e-07,2.5245809038005682e-20,6.377840719770377e-08
William,0.008683111416576104,0.0838513821363449,1.9211067410651594e-05,0.02641577300929619
Williams and the baby,8.019921405197022e-11,3.784564664038019e-10,8.895389650571474e-14,1.350309695124171e-10
Wilson,0.07035457566935291,0.5475382804870605,1.0652203854988327e-05,0.17413094189497558
"Winchester School and Trinity College, Cambridge",1.7176138975005625e-12,1.7103221546685954e-11,6.87686315515772e-19,5.40596736986946e-12
Wind,0.1611298090778291,0.5446211695671082,0.0148568814620375,0.181260195847666
"Winnipeg, Manitoba, Canada",0.0022288310604975264,0.0078553640799592,9.426347669595562e-09,0.003095569879330181
Winston Churchill,0.07337483589842711,0.4328052379509728,9.42234939917937e-05,0.1347102447543093
Witnesses,0.01981729295475813,0.0848356559872627,3.5275323170935735e-05,0.02961813500642293
Wolfgang Schussel,0.000435999583937342,0.0025874449582098,1.094931923216448e-11,0.0008830701123101334
Worcestershire,0.0076619962952948996,0.0397725565194295,2.496735328962621e-07,0.014196038350655889
World War I and World War II European citizens,1.2660327827299642e-12,6.747821597761388e-12,1.5348961027483656e-19,2.6465251124136465e-12
Xiang's capital of Pengcheng,6.825156422009205e-17,4.780997967563413e-16,2.9955448978622827e-22,1.50305018436838e-16
