Entity,average_probability,high_probability,low_probability,std_dev_probability
The show,0.007160626179084495,0.0607438313994088,6.18930925794672e-11,0.018939665463187372
The site,0.002037398562714935,0.0067005642570386,7.252029910894894e-05,0.0018926206576288865
The situations,0.00037649295978111664,0.0021573740639492,3.661117615101353e-10,0.0007084615314736111
The soldier,0.0005894361450093828,0.0016938188028736,5.877284218180863e-06,0.0006552912850952927
The solution,0.008010835085388161,0.0721622870642271,7.451587392051275e-13,0.02260132944990193
The song,0.02532307954452333,0.1011070371034286,1.1118722218568572e-10,0.0409577731312769
The spacecraft,0.0071905279791524505,0.0591277940559242,1.436477175345743e-09,0.018667241510868432
The split,4.071462783722899e-06,3.244056424849505e-05,4.869573929615625e-10,1.0043920977085104e-05
The state attorney,0.0008953491130294594,0.0064458661364075,1.1870135339510423e-11,0.0020264878420302008
The state park,0.00019622500092879937,0.0008344861625824,3.991986743349575e-26,0.0002855717034457875
The statement,0.009958938085082355,0.0279528136828149,1.2421326956641649e-05,0.009713015645849135
The station,0.011185659754158242,0.1103611895459089,6.928687492412739e-11,0.034847746551722625
The step,0.0004880860608421905,0.0020920813017164,1.1971392377027296e-05,0.0006542766703788289
The story,0.07366255723508425,0.2446291072302724,0.0019782792557354,0.07122165661726673
The story of the Samuni family,4.624479492475498e-16,3.0887396464908306e-15,8.992266071929154e-26,9.736878828798766e-16
The team,0.008230793134947807,0.0358806412494328,5.249294252771311e-09,0.011443663604816426
The three female nominees,1.911852982558879e-06,1.593632977924687e-05,5.097317609032629e-12,4.984732422106944e-06
The three main candidates,1.4272384788068348e-05,0.0001339088703994,7.878898807777757e-19,4.206064927499139e-05
The tragedy,8.104893894497815e-11,1.7416563722414528e-10,7.091621438420663e-12,7.417034429621929e-11
The train,0.004033650462208375,0.0176558998603857,2.131886579084833e-10,0.006342012172102644
The trappings of success,5.549931987405741e-08,4.63100958135398e-07,3.227838637013336e-17,1.4439699163000504e-07
The two countries,0.013779914130951351,0.0564178086217855,1.6861165506009681e-09,0.019275490542660714
The two tendons concerned,1.642273725305481e-16,1.641531663478764e-15,8.659547588156285e-30,5.190718530432133e-16
The unions,0.001875910681095209,0.0121621873758623,9.735789259030705e-11,0.0036690824643819536
The unmanned aircraft,5.506429887813115e-05,0.0001584728128216,1.1181520782640854e-12,6.532750743452264e-05
The use of the term,0.0008305005444217556,0.007114006820913,7.525205501701434e-08,0.0022170741171548256
The vaccine,0.0006484480486555478,0.0039881446287231,2.9860538211114867e-10,0.0012696031225939417
The vehemence of the emotions aroused by the case,4.2565022401070473e-17,4.2563375467281367e-16,2.279860672426564e-43,1.3459663275449032e-16
The verdict by Moscow City Court,3.6914066560109195e-08,2.031908433097741e-07,3.4625928962542305e-27,7.399641021771985e-08
The video,0.025740071666117508,0.131047793938233,0.0001738995277038,0.04149345513637009
The village,0.01079821839843673,0.0666935682482661,1.9225813536212722e-10,0.021318712696812934
The visitors,0.0014774367780607486,0.0040789254800662,1.1443556867730509e-05,0.0017102151952526532
The wave principle,1.9307332788474253e-07,1.896528454089244e-06,1.130119607288121e-16,5.985778428235886e-07
Their ignorance and presumption,1.189171586874682e-11,1.1891662949805119e-10,1.2284341524927821e-22,3.760472149466313e-11
These acts,3.0479300361365777e-09,1.9723760172534472e-08,4.248323364921828e-11,6.01793390203769e-09
These blatant and deliberate leaks,8.590521353290153e-12,2.8528915989699748e-11,2.1369037615967107e-31,1.1520657572934393e-11
These people brought this,3.7909440780142696e-08,2.887738078794292e-07,8.49663437281292e-23,9.111584545463842e-08
These two servers,8.87739598519202e-07,5.09882466695586e-06,1.3707074749650279e-17,1.7505368029194897e-06
They,0.003990840861118247,0.0186124667525291,4.478579569422436e-07,0.006496890405184047
This Old House,4.736591981638152e-06,2.7511583265426823e-05,4.243416051146981e-19,1.0147193010152933e-05
This calamity,3.0637167263812397e-10,1.4890628360661487e-09,1.7597706228455594e-17,5.135014103842468e-10
This embassy,4.8070876892804736e-08,4.749847131192552e-07,5.584000890336412e-16,1.500122228749154e-07
This kind of opinion,2.113626629699034e-13,1.1180187562639048e-12,1.2634189904108205e-18,3.9117229699448413e-13
This meeting,2.7122747519332433e-05,0.0002354842591101,6.788840068705944e-14,7.406585550739674e-05
This member,2.0448582144363583e-06,1.702024395117065e-05,9.801451183696412e-15,5.293898016976567e-06
This method of law enforcement,3.874832205748816e-07,1.9341922844551544e-06,1.086969119706116e-25,7.866842679443922e-07
This much acclaimed masterpiece,1.2583658460124949e-14,8.597396442811631e-14,2.2230378108379397e-30,2.735555925997234e-14
This system,1.224904486237304e-06,5.869426450981821e-06,1.8173174493779612e-13,2.1028094449466753e-06
This technique,0.00023594190253120045,0.0012402714918456,9.45834106890675e-11,0.00044005768851094833
This tournament,1.2467643440046308e-05,0.0001236418296974,1.586043269509021e-13,3.906395912774706e-05
Three militants armed with suicide vests and machine guns,2.3517751312477656e-21,2.2826441128048887e-20,2.7518928904042943e-45,7.194696626257566e-21
Three players,0.0003859668536004187,0.0036918056810087,1.4100157312844401e-12,0.0011620774743932721
Thursday,1.0155374613418645e-05,6.896010017953813e-05,4.112880276352371e-07,2.0861805801735303e-05
Time magazine,1.5079815855699418e-05,0.0001138033595433,1.0760050120533127e-10,3.6070476035229056e-05
"Time, the largest newsweekly",8.995398976741598e-16,4.609113018486325e-15,1.4699161597077274e-21,1.5898287211075557e-15
Tobias Harris in his blog Observing Japan,3.47533456012659e-29,2.148734332768445e-28,2.2842757082041608e-32,6.628645771181028e-29
Today,5.304885753853323e-09,3.8744261132706015e-08,1.8417819352967162e-13,1.2183541110017267e-08
"Today Gao, who now lives in France",5.136487930575768e-20,4.0753493591051537e-19,1.3040259553559623e-28,1.2706669229414843e-19
Tom Daschle,1.0177541954842293e-16,1.0168744139434962e-15,3.2080958903446064e-25,3.215331001708415e-16
Top-seeded Lee Chong Wei of Malaysia,1.2126582450475594e-17,1.2094952608597063e-16,4.9612054454210736e-29,3.823659261916822e-17
Toulouse FC,1.0142546708900542e-06,1.0063588996962384e-05,3.26641996924916e-15,3.1796731669457628e-06
Towel Day,3.7497601805685593e-13,3.550178190371336e-12,9.100872048538339e-24,1.1165821014218577e-12
Transylvania Twist,1.3413142921017205e-20,9.397362668405232e-20,1.13287627555915e-24,2.9961159400434814e-20
Trevithick,1.0245851854478002e-21,7.244308930763605e-21,2.2044731608044613e-31,2.2925533764098585e-21
Tropical Storm Zeta,6.004231644667991e-18,5.17436966993387e-17,2.0148447258070345e-34,1.613827751054782e-17
Truk,1.4112454676426742e-12,6.350050293621317e-12,4.2403712258395455e-18,2.12216529798291e-12
Trusthouse Forte,1.486538292359171e-20,1.4861844879260161e-19,3.1168626361311067e-25,4.6996037098279496e-20
Tuesday,5.1970728929286e-06,3.908136932295747e-05,1.3482571829814828e-11,1.1931994446316258e-05
Tuesday's attacks,1.8200832162175914e-08,1.0278817457038488e-07,3.0194504459297547e-17,3.575436753019802e-08
Tuesday's policy changes,4.706739909231477e-12,4.706382265103203e-11,5.9059794040999225e-25,1.488276185974289e-11
Tuscany,6.646605797014358e-07,5.892952879981112e-06,3.946576245580184e-12,1.845466186878094e-06
Two early organizations that any student of queer history should know,5.766600662670482e-23,5.6233194557562695e-22,1.402719967078129e-45,1.7734790980232721e-22
Two years,5.0951762384593145e-09,1.2244981036239642e-08,2.482631390045497e-13,4.307202089472833e-09
"Ty Votaw, executive director of the IGF's Olympic Golf Committee, which has coordinated golf's Olympic bid",3.138659189100067e-45,3.13865917667933e-44,1.7527907402002267e-78,9.925311792931323e-45
Types of bipedal movement,5.813945104894995e-16,4.835370372594966e-15,1.9102366307099838e-22,1.5237588266900206e-15
U.S. attorneys,8.807846419946464e-09,5.6758615643337834e-08,1.8935602145449407e-18,1.9508599412265005e-08
U.S. car and truck sales,2.1616305390429803e-17,1.5591865625339804e-16,2.331380351669871e-22,4.8391563879931577e-17
U.S. investors,7.430880196403366e-09,5.950386453477733e-08,3.732552374235064e-17,1.8568377450873777e-08
U.S. officials,1.8993367067241407e-08,1.2299719484258006e-07,1.705018290560395e-14,3.803898994387262e-08
U.S. stocks,1.2640150332694685e-07,1.258038039437653e-06,7.414152836302594e-16,3.9762095399036855e-07
U.S. support,5.30524756612017e-16,3.321638673679812e-15,5.9673739468582735e-21,1.057369609494083e-15
UBS,4.628289489897265e-05,0.0002885897277052,2.626413074925525e-13,9.212910294375035e-05
UCLA,1.7825764262410454e-06,8.935348681261227e-06,5.540201852649021e-16,3.1705007217118795e-06
UEFA criteria,8.003409261537407e-13,6.9830025878082265e-12,5.666447201643852e-16,2.177806279732277e-12
US capital corporations,1.1081003076911355e-12,1.1009863894183403e-11,2.468728436204839e-16,3.4791558143959528e-12
US scientists,0.00011284951144876053,0.0005437179385404,1.955358320286202e-12,0.00018758380501612693
USA,4.1098783665205484e-07,3.802003675446031e-06,7.308704752517769e-09,1.1917563684504655e-06
USA Stan Smith,1.6042296415163576e-12,1.0674698953911542e-11,1.6746220333932133e-14,3.2382073047046696e-12
USPS,3.2742818782802586e-11,3.2399832775666206e-10,6.120853658231896e-15,1.0233776972387496e-10
"Ultimate Alliance (exclusive to next-gen and can be downloaded to PC version, NPC otherwise)",1.2798730069109802e-51,1.2796663350194326e-50,7.130281930634642e-62,4.046587689400157e-51
Union,1.4913936766447477e-06,4.705926585302223e-06,4.916081763894909e-08,1.7294136603393363e-06
Unique clocks,6.439487257957618e-07,6.152018662883811e-06,6.352737248761734e-14,1.9368531130582938e-06
United Arab Emirates,4.1461312495562965e-07,1.3954318313428946e-06,4.905087641458495e-09,5.250197213944237e-07
United Kingdom,1.623406963021607e-07,5.113182511273073e-07,1.699443254713686e-09,1.9146870271049373e-07
United States Coast Guard,2.0254957035979008e-07,1.2247312877497171e-06,6.61095434290951e-13,3.76739952092319e-07
United States Senator Chuck Grassley of Iowa,1.1874553875293648e-07,1.0402147057107035e-06,2.788381106060929e-32,3.2523746020701736e-07
"University of California, Berkeley",6.103239846936926e-07,3.332116274205368e-06,9.016003269266909e-09,1.1095713061849755e-06
"Utility stocks, on the other hand",3.108867817566314e-14,2.917160648549266e-13,3.8568945254159714e-23,9.161280777799306e-14
Vaishnavites,4.522373321272197e-14,4.406004523119781e-13,2.6305722674974423e-22,1.3894182983241767e-13
"Vancouver, BC",1.8446816852811486e-09,9.18097444165654e-09,2.4113026790656618e-17,3.0057174093458594e-09
Vassar College,1.1549513455514313e-06,1.0538880727634106e-05,9.911529798332813e-17,3.3085170732601778e-06
Venice,9.114410590194585e-08,4.648619513203277e-07,6.907721169941959e-14,1.6276559526943028e-07
Veronica and Nick,1.190805540711806e-09,1.1698354723067824e-08,3.452986552828514e-23,3.6923337099359733e-09
"Vietnam, a country with which it has tense relations and no official diplomatic ties",5.1834128169227955e-36,5.183412816877446e-35,3.5707424094224535e-52,1.6391390554226063e-35
Voice of America broadcast over Hungarian airwaves,3.63202106829095e-17,2.574777983046365e-16,1.8537300180319328e-21,8.057494022495195e-17
Vojislav Kostunica,1.1529932562077835e-27,1.1477039835613463e-26,5.610692603211869e-54,3.6275238983714955e-27
Wal-Mart,4.70534961244492e-07,3.4474731713656e-06,1.4416893151301042e-16,1.1181536361323786e-06
Wall Street Journal columnist James Taranto,2.6066018748837295e-13,1.2477373630924974e-12,5.1123311514171064e-27,4.2920961416339516e-13
"Walt Disney Television, titled Eloise at the Plaza and Eloise at Christmastime, starring Sofia Vassilieva as Eloise and Julie Andrews as Nanny",6.845419719013744e-116,2.2832099539372776e-115,2.5460624435768308e-144,9.748799330794765e-116
Wang Baoshan,1.1218649405613526e-21,1.1218046027289759e-20,7.492955680810806e-40,3.547436435964857e-21
"Wanpeng Shi, chairman of the General Textile Association",2.7407540575229566e-30,2.410117218853379e-29,7.387024119081436e-38,7.558841702646365e-30
"Washington writer Suzanne Garment, who is working on a history of post-Watergate scandal",4.2292869283471945e-40,4.20223297977917e-39,3.328560320302575e-53,1.3279285618599128e-39
Washington's proposal,8.002305073251271e-10,7.755437809372302e-09,2.5396191813635643e-16,2.444125749674927e-09
We,0.01518692779781638,0.1328303068876266,1.076082001283396e-09,0.041465223979914
Web users,0.0017826744072616258,0.0175703612138988,3.432431718179168e-11,0.005547699634399236
Wedding experts,4.520042468129078e-09,4.1164805043991535e-08,1.146871049015312e-20,1.2925791759574166e-08
Wedge,2.5289728002529458e-14,1.8421869028790305e-13,1.756256851005957e-20,5.76605901896155e-14
Wednesday,0.0012725488573415932,0.0075032818131148,9.558083746696867e-08,0.0027283858970127517
Weidiaunuo,2.3149527782282183e-25,1.989021196002218e-24,5.961523394161507e-34,6.2085781094603285e-25
West Germany Konrad Adenauer,1.0114246359186597e-13,9.024218095750176e-13,1.7735356890410046e-37,2.836136954479086e-13
"Western Pueblo, Native American cultures which are located in the southwestern region of the United States",2.9494324979674024e-35,2.771104948995993e-34,1.1701768112080712e-42,8.717968432508252e-35
Westlife's music,6.282494881083792e-12,5.183026651980829e-11,5.890078140573373e-14,1.6101546728524237e-11
Wheat Ridge,4.87828211991045e-10,2.821168700574398e-09,8.014234317220182e-15,9.932479291806306e-10
Whorenahan,1.2047102574758105e-18,6.39675948963139e-18,1.9892296533218968e-23,2.3319101104641544e-18
Wieck,4.72512499870852e-13,2.1572033654709485e-12,3.0802707401622668e-18,7.54407534693917e-13
Wikipedia's Hajime Katoki article,2.730422095455365e-22,2.0500122748329878e-21,6.604029649174678e-47,6.599617955203026e-22
William,0.0005910577616304567,0.0019944161176681,7.908955740276724e-05,0.000590692851052435
Williams and the baby,4.9148673547951196e-08,4.093223028092776e-07,3.4988289164226653e-13,1.2879902804441469e-07
Wilson,1.262842267834019e-05,7.465615635737777e-05,1.1863202642459212e-09,2.290451958310049e-05
"Winchester School and Trinity College, Cambridge",3.291181934165625e-17,1.6765799085780576e-16,9.875958406303278e-34,6.757031460362855e-17
Wind,4.102758829560571e-07,1.36882829337992e-06,6.058381529783219e-08,4.4847219450416725e-07
"Winnipeg, Manitoba, Canada",7.231741054729427e-10,7.230644961398102e-09,1.3515475123552262e-24,2.2864922063667127e-09
Winston Churchill,2.418327054877065e-06,2.232835858673873e-05,1.839826398948977e-14,7.01952047603653e-06
Witnesses,0.00010839794739633053,0.0010839794739632,1.845471628098384e-20,0.0003427844074594862
Wolfgang Schussel,2.5071365367641007e-19,2.4010950551115165e-18,8.148016105959218e-51,7.558884299773749e-19
Worcestershire,1.4911855580171905e-12,1.4568818431521812e-11,2.1763829020159e-25,4.595446430163758e-12
World War I and World War II European citizens,2.0857851062660957e-11,1.3106965641728336e-10,3.567240590818486e-18,4.5419658326722376e-11
Xiang's capital of Pengcheng,1.771562906875031e-27,1.2910009068753367e-26,7.252927100317977e-35,4.039404998028685e-27
Xiao Yi,2.4481333405082548e-08,1.3659827996025777e-07,2.0205292679718168e-17,4.6449228699236916e-08
Yale Law School,7.863106677456175e-14,4.748901981364238e-13,1.174423024966442e-23,1.539536303705117e-13
"Ying Bu, Wu Rui and Gong Ao",2.5373079779885395e-31,2.534937103941967e-30,6.3817205417742415e-43,8.015345300573576e-31
You,0.011399657302216894,0.0988152101635932,6.587510537059416e-10,0.030916754197560996
